"Date","State","City","Cause","Description","Gender","Age","Age demographic","MFI","Disability","Residential building type","Smoke alarms","Media URL"
"08/28/2014","CA","Los Angeles","Under investigation","An elderly woman in her 90s and an elderly man in his 70s died in an apartment fire. ","Male","70","Older adults (65 and older)","2 of 2","N","Multifamily","Not present/not working","https://www.nbclosangeles.com/news/local/encino-apartment-fire-lindley-avenue-273140971.html"
"08/25/2014","CA","San Bernardino","Cooking","A 25-year-old man died in an apartment fire. ","Male","25","Unknown","","N","Multifamily","Not present/not working","https://www.pe.com/articles/fire-748830-bernardino-san.html"
"08/24/2014","CA","Los Angeles","Under investigation","An elderly man died in a house fire.","Male","Unknown","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://losangeles.cbslocal.com/2014/08/24/person-found-dead-in-mid-city-house-fire/"
"08/23/2014","CA","Riverside County","Under investigation","A person died in a house fire.","Unknown","Unknown","Unknown","","N","1 & 2 family
","Not reported","https://losangeles.cbslocal.com/2014/08/23/1-killed-in-riverside-county-residential-fire/"
"08/20/2014","CA","Oak View","Under investigation","A 56-year-old man died in a mobile home fire.","Male","56","Unknown","","N","1 & 2 family mobile","Not reported","https://www.vcstar.com/news/local-news/ojai/oak-view-fire-destroys-mobile-home-kills-man_63400575"
"08/18/2014","CA","La Habra","Under investigation","A man in his 40s died in an apartment fire.","Male","40","Unknown","","N","Multifamily","Not reported","https://www.ocregister.com/articles/fire-632029-habra-miller.html"
"08/17/2014","CA","El Centro (San Diego)","Cooking","A 22-year-old woman and a 3-year-old child died in an apartment fire.","Female","22","Unknown","1 of 2","N","Multifamily","Not reported","https://www.ivpressonline.com/quicknews/two-die-in-el-centro-apartment-fire/article_59fa5b4e-262d-11e4-80ef-001a4bcf6878.html"
"08/17/2014","CA","El Centro (San Diego)","Cooking","A 22-year-old woman and a 3-year-old child died in an apartment fire.","Unknown","3","Children (14 and under)","2 of 2","N","Multifamily","Not reported","https://www.ivpressonline.com/quicknews/two-die-in-el-centro-apartment-fire/article_59fa5b4e-262d-11e4-80ef-001a4bcf6878.html"
"08/15/2014","CA","Orange","Under investigation","A 47-year-old man died in a house fire/explosion.","Male","47","Unknown","","N","1 & 2 family
","Not reported","https://ktla.com/2014/08/15/mans-body-found-after-fire-causes-an-explosion-at-orange-house/"
"08/15/2014","CA","Bakersfield","Under investigation","A 57-year-old man died on Tuesday, 26th August from injuries suffered in a duplex fire on Friday, 15th August","Male","57","Unknown","","N","1 & 2 family
","Not reported","https://www.turnto23.com/news/local-news/man-dies-at-hospital-after-being-burned-in-fire-082714"
"08/14/2014","CA","Jurupa Valley","Under investigation","One person died in a mobile home fire.","Unknown","Unknown","Unknown","","N","1 & 2 family mobile","Not reported","https://blog.pe.com/breaking-news/2014/08/14/jurupa-valley-mobile-home-burns-along-mission-boulevard/"
"08/11/2014","CA","Los Angeles","Under investigation","A 60-year-old man died on August 12, 2014, after succumbing to his injuries as a result of an August 11, 2014, house fire.","Male","60","Unknown","","N","1 & 2 family
","Not reported","https://www.latimes.com/local/lanow/la-me-ln-south-la-fire-death-20140812-story.html"
"08/05/2014","CA","Costa Mesa","Under investigation","A woman in her 70's died in a house fire. ","Female","Unknown","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://abc7.com/news/costa-mesa-house-fire-kills-elderly-resident/242945/"
"07/31/2014","CA","Lompoc","Under investigation","A man died in a mobile home fire.","Male","Unknown","Unknown","","N","1 & 2 family mobile","Not reported","https://www.ksby.com/news/man-who-died-in-mobile-home-fire-in-lompoc-identified/"
"07/29/2014","CA","Los Angeles","Under investigation","A man in his 90's died in a house fire. ","Male","Unknown","Older adults (65 and older)","","N","1 & 2 family
","Not present/not working","https://losangeles.cbslocal.com/2014/07/29/crews-knock-down-single-family-house-fire-near-exposition-park-1-firefighter-injured/"
"07/25/2014","CA","San Francisco","Under investigation","A woman died in a high-rise building fire.","Female","Unknown","Unknown","","N","Not reported","Present and working","https://sanfrancisco.cbslocal.com/2014/07/25/1-injured-in-high-rise-fire-near-san-francisco-gold-club/"
"07/23/2014","CA","Laguna Niguel","Smoking","A woman in her 60's with physical limitations died in a condominium fire.","Female","60","Unknown","","Y","Multifamily","Not reported","https://www.greenfieldreporter.com/view/story/5e9435a7943a4d3abe9335e579c01cc8/CA--Condo-Fire-Death"
"07/21/2014","CA","Adelanto","Under investigation","A man died in a house fire. ","Male","Unknown","Unknown","","N","1 & 2 family
","Not reported","https://losangeles.cbslocal.com/2014/07/21/house-fire-kills-resident-2-dogs-in-adelanto/"
"07/20/2014","CA","Arcata","Under investigation","One person died in a house fire.","Unknown","Unknown","Unknown","","N","1 & 2 family
","Not reported","https://www.times-standard.com/localnews/ci_26185735/one-killed-arcata-house-fire-sunday"
"07/18/2014","CA","Rainbow","Under investigation","Two people died in a house fire.","Unknown","Unknown","Unknown","1 of 2","N","1 & 2 family
","Not reported","https://www.cbs8.com/story/26052287/two-killed-in-house-fire-investigation-underway"
"07/18/2014","CA","Rainbow","Under investigation","Two people died in a house fire.","Unknown","Unknown","Unknown","2 of 2","N","1 & 2 family
","Not reported","https://www.cbs8.com/story/26052287/two-killed-in-house-fire-investigation-underway"
"07/15/2014","CA","Milpitas","Under investigation","A 39-year-old woman with physical disabilities succumbed to injuries she received in this fire on 7/18.","Female","39","Unknown","","Y","1 & 2 family mobile","Not reported","https://www.mercurynews.com/milpitas/ci_26205043/milpitas-resident-dies-from-injuries-following-mobile-home"
"07/06/2014","CA","Hawthorne","Under investigation","A man died in a house fire.","Male","Unknown","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://losangeles.cbslocal.com/2014/07/06/man-found-dead-following-house-fire-in-hawthorne/"
"06/24/2014","CA","Union City","Under investigation","An elderly man died in a house fire. ","Male","93","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.mercurynews.com/crime-courts/ci_26025748/union-city-fire-breaks-out-at-home-san"
"06/24/2014","CA","Escondido","Under investigation","A 76-year-old woman died on 6/27/14 from injuries she sustained in a house fire on 6/24/14.","Female","76","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://timesofsandiego.com/crime/2014/06/29/woman-burned-escondido-fire-dies/"
"06/20/2014","CA","Orangevale","Under investigation","A woman died in an apartment fire.","Female","Unknown","Unknown","","N","Multifamily","Not present/not working","https://www.kcra.com/news/local-news/news-sacramento/woman-cat-found-dead-in-orangevale-fire-investigation/26596782#!2yvAk"
"06/18/2014","CA","Los Angeles","Under investigation","A 20-year-old man died in an apartment fire","Male","20","Unknown","","N","Multifamily","Not reported","https://www.nbclosangeles.com/news/local/1-Killed-in-Koreatown-Apartment-Fire-263761771.html"
"06/18/2014","CA","Mountain Ranch","Under investigation","One person died in a house fire.","Unknown","Unknown","Unknown","","N","1 & 2 family
","Not reported","https://www.recordnet.com/apps/pbcs.dll/article?AID=/20140620/A_NEWS/406200320"
"06/13/2014","CA","Hayward","Under investigation","A 58-year-old man died in a mobile home fire.","Male","58","Unknown","","N","1 & 2 family mobile","Not reported","https://www.ktvu.com/news/news/local/one-dead-fast-moving-hayward-mobile-home-fire/ngKps/"
"06/13/2014","CA","Oroville","Under investigation","A 83-year-old man died in an apartment fire.","Male","83","Older adults (65 and older)","","N","Multifamily","Not reported","https://www.krcrtv.com/news/local/man-pulled-from-oroville-apartment-fire-dies/26493092"
"06/10/2014","CA","Lakeside","Under investigation","A man died in a mobile home fire.","Male","Unknown","Unknown","","N","1 & 2 family mobile","Not reported","https://www.cbs8.com/story/25740945/mobile-home-fire-near-lakeside"
"06/06/2014","CA","Hayward","Under investigation","A 75-year-old woman with a physical disability died in a house fire.","Female","75","Older adults (65 and older)","","Y","1 & 2 family
","Not reported","https://abc7news.com/news/woman-killed-in-overnight-house-fire-in-hayward/97291/"
"05/21/2014","CA","Coachella","Under investigation","A 28-year-old man and a 34-year-old man died from injuries they received in a house fire.","Male","28","Unknown","1 of 2","N","1 & 2 family
","Not reported","https://www.desertsun.com/story/news/crime_courts/2014/05/23/coachella-house-fire-javier-lopez-samuel-diarte-die/9516191/"
"05/21/2014","CA","Coachella","Under investigation","A 28-year-old man and a 34-year-old man died from injuries they received in a house fire.","Male","34","Unknown","2 of 2","N","1 & 2 family
","Not reported","https://www.desertsun.com/story/news/crime_courts/2014/05/23/coachella-house-fire-javier-lopez-samuel-diarte-die/9516191/"
"05/14/2014","CA","Redding","Under investigation","A 47-year-old man died in a mobile home fire.","Male","47","Unknown","","N","1 & 2 family mobile","Not reported","https://www.redding.com/news/2014/may/14/redding-firefighters-man-dies-early-morning-mobile/"
"05/14/2014","CA","Sunnyvale","Under investigation","An elderly woman died in a mobile home fire.","Female","Unknown","Older adults (65 and older)","","N","1 & 2 family mobile","Not reported","https://www.sfgate.com/bayarea/article/Elderly-woman-killed-in-Sunnyvale-fire-5478768.php"
"05/13/2014","CA","Long Beach","Under investigation","A 40-year-old woman died in a house fire.","Female","40","Unknown","","N","1 & 2 family
","Not reported","https://losangeles.cbslocal.com/2014/05/13/arson-teams-investigating-fatal-long-beach-house-fire/"
"05/13/2014","CA","La Jolle","Under investigation","A woman died in a condominium fire.","Female","Unknown","Unknown","","N","Multifamily","Not reported","https://www.nbcsandiego.com/news/local/Fire-Condo-La-Jolla-Woman-Deadly-VIa-Alicante-San-Diego--259053401.html"
"05/10/2014","CA","Anaheim","Under investigation","A 17-year-old boy died in an apartment fire.","Male","17","Unknown","","N","Multifamily","Not reported","https://www.nbclosangeles.com/news/local/Person-Killed-20-Displaced-in-Anaheim-Apartment-Fire-258757171.html"
"05/08/2014","CA","Sunnyvale","Under investigation","A man and a woman both in their 70s died in a mobile home fire.","Male","70","Older adults (65 and older)","1 of 2","N","1 & 2 family mobile","Not reported","https://abclocal.go.com/kgo/story?section=news/local/south_bay&id=9531368"
"05/08/2014","CA","Sunnyvale","Under investigation","A man and a woman both in their 70s died in a mobile home fire.","Female","70","Older adults (65 and older)","2 of 2","N","1 & 2 family mobile","Not reported","https://abclocal.go.com/kgo/story?section=news/local/south_bay&id=9531368"
"05/04/2014","CA","San Bernadino","Under investigation","A man in his 80's died in a house fire.","Male","80","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://blog.pe.com/breaking-news/2014/05/04/san-bernardino-house-fire-kills-elderly-man/"
"05/03/2014","CA","Oakland","Under investigation","A 79-year-old woman died in a house fire.","Female","79","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://www.contracostatimes.com/news/ci_25690985/oakland-woman-killed-early-morning-house-fire"
"04/29/2014","CA","Los Angeles","Under investigation","A person died in a an apartment fire.","Unknown","Unknown","Unknown","","N","Multifamily","Not reported","https://hometownstation.com/santa-clarita-news/crime/court/no-id-victim-found-late-night-newhall-apartment-fire-41576"
"04/27/2014","CA","Fresno","Under investigation","A 32-year-old woman died in a house fire.","Female","32","Unknown","","N","1 & 2 family
","Not present/not working","https://abclocal.go.com/kfsn/story?section=news/local&id=9519853"
"04/22/2014","CA","Blythe","Under investigation","A 36-year-old woman died in a trailer fire.","Female","36","Unknown","","N","1 & 2 family mobile","Not reported","https://paloverdevalleytimes.com/main.asp?SectionID=1&SubSectionID=1&ArticleID=20075"
"04/16/2014","CA","San Francisco","Under investigation","A mother and her 3-year-old son died in a house fire.","Male","3","Children (14 and under)","1 of 2","N","1 & 2 family
","Not present/not working","https://www.ktvu.com/news/news/local/one-dead-search-missing-child-sf-fire/nfbdB/"
"04/16/2014","CA","San Francisco","Under investigation","A mother and her 3-year-old son died in a house fire.","Female","Unknown","Unknown","2 of 2","N","1 & 2 family
","Not present/not working","https://www.ktvu.com/news/news/local/one-dead-search-missing-child-sf-fire/nfbdB/"
"04/16/2014","CA","Paradise","Under investigation","A 63-year-old woman died in a mobile home fire.","Female","63","Unknown","","N","1 & 2 family mobile","Not reported","https://www.krcrtv.com/news/local/woman-killed-in-paradise-mobile-home-fire/25523364"
"04/15/2014","CA","Oakland","Electrical malfunction
","A 93-year-old man died ih a house fire.","Male","93","Older adults (65 and older)","","N","1 & 2 family
","Not reported","https://abclocal.go.com/kgo/story?section=news/local/east_bay&id=9504817"
"04/07/2014","CA","San Jose","Under investigation","A person died in a mobile home fire.","Unknown","Unknown","Unknown","","N","1 & 2 family mobile","Not reported","https://www.mercurynews.com/crime-courts/ci_25514246/san-jose-fatal-mobile-home-fire-draws-investigative"
"04/05/2014","CA","Fields Landing","Under investigation","A 56-year-old man and a female died in a home fire.","Male","56","Unknown","1 of 2","N","Other","Not reported","https://www.northcoastjournal.com/Blogthing/archives/2014/04/05/fields-landing-fire-kills-two"
"04/05/2014","CA","Fields Landing","Under investigation","A 56-year-old man and a female died in a home fire.","Female","Unknown","Unknown","2 of 2","N","Other","Not reported","https://www.northcoastjournal.com/Blogthing/archives/2014/04/05/fields-landing-fire-kills-two"
"04/03/2014","CA","Fountain Valley","Under investigation","A 45-year-old woman died in an apartment fire.","Female","45","Unknown","","N","Multifamily","Not reported","https://www.ocregister.com/articles/fire-608247-apartment-woman.html"
